,Customer Name,Ratio Match,Ratio Score,Partial Ratio Match,Partial Score,Token Sort Match,Token Sort Score,Token Set Match,Token Set Score
5357,MUAMMAR HARIRI,,,"DAR, MUHAMMAD HARRIS; HARIS, MUHAMMAD; ",86,"HARIRI, MUHAMMAD ",90,"HARIRI, MUHAMMAD ",90
5358,MASOUD MOWAD,,,,,,,,
5359,STUART EDWARDS,,,,,,,,
5360,RASIN SAHLI,,,,,,,,
5361,BOYCIE SMITH,,,,,,,,
5362,GREAT AMERICAN INS CO OF NY,,,,,,,,
5363,EBENEZER PHILLIPS,,,,,,,,
5364,KALBI YOUSUF,,,,,,,,
5365,NUHAID SHAHIN,,,,,,,,
5366,CLETIS LOPEZ,,,,,,,,
5367,USAIM BASA,,,,,,,,
5368,ARAM NASSER,,,,,,,,
5369,PORTER JONES,,,,,,,,
5370,WILLIE RODRIGUEZ,,,,,,,,
5371,YUNUS RAHAIM,,,,,,,,
5372,LYNN EVANS,,,,,,,,
5373,ANNAM HALABY,,,,,,,,
5374,ATTIQ HAMADY,,,,,,,,
5375,GENERAL SECURITY INDEMN CO OF AZ,,,,,,,,
5376,ASHMATH AMBER,,,,,,,,
5377,NAAZ NIAZI,,,,,,,,
5378,FAWWAZ MUHAMMED,,,"JUBAYR AL-RAWI, FAWAZ MUHAMMAD; JABIR AL-RAWI, FAWAZ MUHAMED; JUBAYR AL-RAWI, FAWWAZ MUHAMMAD; JABUR AL-RAWI, FAWWAZ; AL-ARWEE, HAJJI FOUAZ; AL-RAWI, HAJJ FAWAZ; ",87,,,,
5379,AKIF ZAMANI,,,,,,,,
5380,KAZI HAKEEM,,,,,,,,
5381,ID AFZAL,,,"MOHAMMAD AFZAL, RAHMATULLAH ",88,,,,
5382,JACQUELINE JONES,,,,,,,,
5383,HAMI BACCUS,,,,,,,,
5384,TIMOTHEUS WOOD,,,,,,,,
5385,ABDUL-MUMIN GHANI,,,,,,,,
5386,PEN EDWARDS,,,,,,,,
5387,SONNY PEREZ,,,,,,,,
5388,TALBERT JONES,,,,,,,,
5389,HIDAYAT MASOOD,,,,,,,,
5390,FARIHAH RAHMAN,,,,,,,,
5391,AMBROSI TURNER,,,,,,,,
5392,RAWAHAH QASIM,,,,,,,,
5393,"MPC INSURANCE, LTD.",,,,,,,PATRIOT INSURANCE BROKERS CO. LTD ,87
5394,IHSAN ABRAHAM,,,,,,,,
5395,ERV PARRY,,,,,,,,
5396,WAQAAR MAJID,,,,,,,,
5397,HALEEM IMAN,,,,,,,,
5398,ENGLEBERT TAYLOR,,,,,,,,
5399,BENSON WILLIAMS,,,,,,,,
5400,ABDUL-MAJEED SATTAR,,,,,,,,
5401,WARD SMITH,,,,,,,,
5402,SHAYAN JAFARI,,,SHAYAN 1 ,88,,,SHAYAN 1 ,86
5403,NAZIR BACCHUS,,,,,,,,
5404,QUANTA INDEMNITY COMPANY,,,,,,,,
5405,KASHISH FAHMY,,,,,,,,
5406,FILBERTE LEWIS,,,,,,,,
5407,ZAKAR HASSAN,,,,,,,,
5408,RIDWAN AMARA,,,MARA ,100,,,,
5409,KIM DAVIES,,,,,,,,
5410,ABDUL HASIB ABDO,,,,,,,,
5411,SHAMSHAD JABER,,,,,,,,
5412,SIMONE MARTINEZ,,,ARTIN ,100,,,,
5413,YOUSSEF AZIZI,,,,,,,,
5414,HARWELL BROWN,,,,,,,,
5415,EMRAN IBRAHIM,,,"AL-TIKRITI, BARZAN IBRAHIM HASSAN; AL-TAKRITI, BARZAN IBRAHIM HASSAN; AL-TIKRITI, BARZAN IBRAHIM HASAN; ",85,,,,
5416,AMERICAN BUSINESS & PER INS MUT,,,,,,,,
5417,SAFFAR SARAH,,,,,,,,
5418,ABDUL HAYY TAMER,,,,,,,,
5419,JUL GHAZI,,,,,,,,
5420,ABDUL-MU'IZZ AFZAL,,,,,,,,
5421,KARAM JAMAL,,,,,,,,
5422,SERRANO GENOMICS,,,,,,,,
5423,THUMAMAH RABBANI,,,ABBA ,100,,,,
5424,SHAFAAT MADANI,,,,,,,,
5425,MIRAJ SHABAZZ,,,,,,,,
5426,MOBEEN FARID,,,,,,,,
5427,"SERVICE INS C0, INC,DBA SERVICE GUAR",,,,,,,,
5428,ZED LLOYD,,,,,,,,
5429,NATIONAL INDEMNITY COMPANY,,,,,,,,
5430,WAHIB SELIM,,,,,,,,
5431,BALIGH CAN,,,,,,,,
5432,HAMOOD REHMANN,,,,,,,,
5433,NELSON JOHNSON,,,,,,,,
5434,DINAR SALIM,,,,,,,,
5435,ADYAN ASSAF,,,,,,,,
5436,ELDEN TAYLOR,,,,,,,,
5437,UMAYRAH AHSAN,,,,,,,,
5438,JESSAMINE JONES,,,,,,,,
5439,SAKHRAH MOHAMAD,,,"REZAKHAH, MOHAMMED REZA; REZAKHAH, MOHAMMAD REZA; ",87,,,,
5440,FIDA MOLLA,,,,,,,,
5441,BARTH SMITH,,,,,,,,
5442,NADIRAH KASSEM,,,,,,,,
5443,NISHAT JALALI,,,,,,,,
5444,ABDUSH SHAHID HASEN,,,,,,,,
5445,MUKARRAM KHAWAJA,,,,,,,,
5446,NIDA NADERI,,,,,,,,
5447,JOY WILLIAMS,,,,,,,,
5448,BOULOS SHARIFF,,,,,,,,
5449,ISMAH DALLAL,,,,,,,,
5450,ROY HARRISON,,,,,,,,
5451,BEATRICE SMITH,,,,,,,,
5452,ROHAAN QADIR,,,,,,,,
5453,HAMZAH REZA,,,,,,,,
5454,HUMERA ZADEH,,,,,,,,
5455,MAYSOON AMBER,,,,,,,,
5456,HUJJAT SATTER,,,,,,,,
5457,RAITAH NASSER,,,,,,,,
5458,JDAVIE DAVIES,,,,,,,,
5459,SUMAYRAH HOSSAIN,,,,,,,,
5460,NAJID RAYES,,,,,,,,
5461,ABQURAH BAGHERI,,,,,,,,
5462,PORFIRIO MIGUEL CADENAS VIRAMONTES,,,,,"CADENAS VIRAMONTES, PORFIRIO MIGUEL ",100,"CADENAS VIRAMONTES, PORFIRIO MIGUEL ",100
5463,ZALFA HOSEIN,,,,,,,,
5464,SIRAJ AL DIN FARAG,,,,,,,,
5465,GRANGER TAYLOR,,,,,,,,
5466,NASIHAH LODI,,,,,,,,
5467,RAJA SINAI,,,,,,,,
5468,ALLIANZ LIFE OF NORTH AMER,,,,,,,,
5469,GODDART WALKER,,,,,,,,
5470,MUSHIR SABET,,,,,,,,
5471,MUSLIMAH ABBASI,,,ABBA ,100,,,,
5472,IVAN JONES,,,,,,,,
5473,DOMINGO ROBINSON,,,,,,,,
5474,MISHALL MANSOURI,,,SOURIA ,91,,,,
5475,KHUZAIMAH YOUSIF,,,,,,,,
5476,CINCINNATI INSURANCE CO,,,,,,,,
5477,HALSY HARVEY,,,,,,,,
5478,CHRIS STOKES,,,,,,,,
5479,ATHIL AMEN,,,MENA ,86,,,,
5480,PHILIPA BELL,,,BELLA ,89,,,,
5481,PENINSULA INSURANCE CO,,,,,,,,
5482,LUTF SALAHUDDIN,,,"SHAH, MOHAMMAD YUSUF; SHAH, MOHD YUSUF; SHAH, MOHAMMAD YOUSUF; SHAH, MOHD YOUSUF; SHAH, MOHD YOSUF; SHAH, MOHAMMED YUSAF; SHAH, SYED MOHAMMED YUSUF;  SALAHUDDIN, SYED; SALAHUDIN, SYED; SALAHUDEEN, SAYEED; PEER SAHIB; SALAUDDIN.",87,,,,
5483,ABDUL LATIF HODA,,,,,,,,
5484,RABI' GAD,,,"GADDAFI, SAIF AL-ARAB; GADHAFI, SAIF AL-ARAB; GADDAFI, SEIF AL-ARAB; AL-QADHAFI, SAIF AL-ARAB; QADDAFI, SAIF AL-ARAB; AL-GADDAFI, SAIF AL-ARAB; ELKADDAFI, SAIF AL-ARAB; EL-QADDAFI, SAIF AL-ARAB; GHATHAFI, SAIF AL-ARAB; ",89,,,,
5485,JOSHUA FOSTER,,,,,,,,
5486,RICHARD EDWARDS,,,,,,,,
5487,CRISTOBAL THOMPSON,,,,,,,,
5488,WILLIS JONES,,,,,,,,
5489,MUKHTAR ABDALLAH,,,"ROBOW, MUKHTAR; RUBU, MUKHTAR ALI; ALI, MUKHTAR ABDULLAHI; ALI, MUJAHID MUKHTAR ROBOW; ALI, SHAYKH MUKHTAR ROBO;  ABU MANSUR; ABU MANSOUR.",94,,,,
5490,STRATFORD INSURANCE CO,,,,,,,,
5491,GAYLE HILL,,,,,,,,
5492,GILL MARTINEZ,,,ARTIN ,100,,,,
5493,LAMIAH ALLY,,,,,,,,
5494,MARTYN WILLIAMS,,,,,,,,
5495,"ARIZONA PREMIUM FIN CO, INC.",,,,,,,,
5496,FOZIAH RABBANI,,,ABBA ,100,,,,
5497,MARIO ANTONIO FLORES SALINAS,,,,,"FLORES SALINAS, MARIO ANTONIO ",100,"FLORES SALINAS, MARIO ANTONIO ",100
5498,AL-BARAKAT GLOBAL TELECOMMUNICATIONS,,,,,,,,
5499,FALAKNAZ RADI,,,,,,,,
5500,MEIR MUIR,,,,,,,,
5501,TANI ROBINSON,,,,,,,,
5502,DORICE HARRISON,,,,,,,,
5503,ABDUL AWWAL KHALIFA,,,,,,,,
5504,CATLIN UNDERWRITING INC.,,,,,,,,
5505,MAJDY ARIF,,,,,,,,
5506,SAMEEN ODEH,,,,,,,,
5507,YAQOOT AHSAN,,,,,,,,
5508,BASHAR ABDALLA,,,"AL-ASHQAR, 'ABDALLAH; AL-ASHQAR, ABDALLAH; AL-ASHQAR, ABDULLAH; AL-'ASHQAR, 'ABDALLAH; AL-ASHQAR, ABDULLAH JIHAD; AL-ASHQAR, 'ABDALLAH JIHAD MUSA; AL ASHQAR, ABDULLAH JIHAD; AL MAQDISI, ABU AL MUHTASIB; AL-TAWHID, MUHANDES; AL-TAWHID, MUHANDIS; AL-MAQDISI, ABU-AL-MUHTASIB; ASHKAR, ABDALLAH;  AL MUHTASIB, ABU; ABU-HAJIR.",86,,,,
5509,ALEXANDER TURNER,,,,,,,,
5510,LEUPOLD HUGHES,,,,,,,,
5511,NUSAYBAH YOUNES,,,YOUNES ,100,,,YOUNES ,100
5512,CAROLUS DAVIES,,,,,,,,
5513,KHAIRI MALIK,,,,,,,,
5514,HERBY SIMPSON,,,,,,,,
5515,WAIZ BAKSH,,,,,,,,
5516,C.H. LAVATORY AND SONS,,,,,,,,
5517,ABDUL MUTAAL IMAM,,,,,,,,
5518,CLYVE SIMPSON,,,,,,,,
5519,KASIB HOQUE,,,,,,,,
5520,WASAY ZAHER,,,,,,,,
5521,FAKHRI MALIK,,,,,,,,
5522,ABDUL MUHSI MOUSA,,,,,,,,
5523,WIT PATERSON,,,,,,,,
5524,RAGHIBAH SALLOUM,,,,,,,,
5525,ABDUL HAFIZ SOLIMAN,,,,,,,,
5526,ABDUL MALIK RAMADAN,,,,,,,,
5527,ADBUL-QAWI GAD,,,,,,,,
5528,ARMAAN HALIM,,,,,,,,
5529,ABYAD HAQUE,,,,,,,,
5530,HUSNI TAHIR,,,,,,,,
5531,ANNA JONES,,,,,,,,
5532,TULLEY SMITH,,,,,,,,
5533,DEEMA SHAREEF,,,,,,,,
5534,UBAYD SHAHID,,,,,,,,
5535,SHAD KAMEL,,,,,,,,
5536,AZAD IMAN,,,,,,,,
5537,NEV MACLEAN,,,,,,,,
5538,MUSHEER YAMIN,,,AMINA ,89,,,,
5539,AMAM LATIF,,,,,,,,
5540,NORBERT LLOYD,,,,,,,,
5541,ABDUR-RAZZAQ MONA,,,,,,,,
5542,'ALI SULAYMAN MAS'UD 'ABD AL-SAYYID,,,"AL-SAYYID, 'ALI SULAYMAN MAS'UD 'ABD; SAYED, ALY SOLIMAN MASSOUD ABDUL; OSMAN, MOHAMED; AL-JAWZIYYAH, IBN AL-QAYYIM;  AL-QAYYIM, IBN; EL-QAIM, IBN; AL-ZAWL.",88,,,"AL-SAYYID, 'ALI SULAYMAN MAS'UD 'ABD; SAYED, ALY SOLIMAN MASSOUD ABDUL; OSMAN, MOHAMED; AL-JAWZIYYAH, IBN AL-QAYYIM;  AL-QAYYIM, IBN; EL-QAIM, IBN; AL-ZAWL.",100
5543,LEM THOMPSON,,,,,,,,
5544,DENNEY HARRIS,,,,,,,,
5545,GULZAR MORADI,,,,,,,,
5546,FARASAT MINA,,,,,,,,
5547,ELLWOOD WASHINGTON,,,,,,,,
5548,ABDUS SAMAD MOWAD,,,,,,,,
5549,THE NEW FIRM,,,,,,,,
5550,DEN DAVIES,,,,,,,,
5551,MUFLIH BALUCH,,,,,,,,
5552,JEREMIAH JONES,,,,,,,,
5553,SHERE SHIPPING COMPANY LIMITED,BUSHEHR SHIPPING COMPANY LIMITED ,94,BUSHEHR SHIPPING COMPANY LIMITED ,97,SARV SHIPPING COMPANY LIMITED ,92,TC SHIPPING COMPANY LIMITED ,94
5554,CHRISSIE BROWN,,,,,,,,
5555,ABDUSH SHAHID BACCUS,,,,,,,,
5556,ABDUL-HASEEB HANNAN,,,,,,,,
5557,IORGO LOPEZ,,,,,,,,
5558,BAQIR FARRAN,,,,,,,,
5559,THEODORIC DAVIES,,,,,,,,
5560,TAZEEM ZADEH,,,,,,,,
5561,AMERICAN NATIONAL GENERAL INS CO,,,,,,,,
5562,WEST COAST LIFE INS CO,,,,,,,,
5563,FATEEN FARRAN,,,,,,,,
5564,LAMIAH BINA,,,,,,,,
5565,STEPHEN THOMPSON,,,,,,,,
5566,TADIO DAVIES,,,,,,,,
5567,JUHAYM EDRIS,,,,,,,,
5568,MAYAMEEN AHMADI,,,,,,,,
5569,LAURIE ANDERSON,,,,,,,,
5570,TASEEN RIZK,,,,,,,,
5571,SKIPP MACKAY,,,,,,,,
5572,GAIL SMITH,,,,,,,,
5573,UZAYR FADEL,,,,,,,,
5574,HASAN SAADEH,,,,,,,,
5575,MAHEEN ABDELLA,,,,,,,,
5576,SABURAH BARAKAT,,,,,,,,
5577,UNITED FIRE & CASUALTY CO,,,,,,,,
5578,SHIYA SABET,,,,,,,,
5579,HESAM MATTAR,,,,,,,,
5580,PETRONELLA THOMAS,,,,,,,,
5581,TARIQ BADDOUR,,,,,,,,
5582,ZURICH SPECIALTIES LONDON LTD,,,,,,,,
5583,MUSHEER NADERI,,,,,,,,
5584,THUWAIBAH KARIMI,,,,,,,,
5585,TARIF SHAD,,,,,,,,
5586,AHAD AZIMI,,,,,,,,
5587,ABDUL HADI KHALIFA,,,,,,,,
5588,FLEMMING GONZALEZ,,,,,,,,
5589,TERIANN ROBERTS,,,,,,,,
5590,SHU'AA SHAER,,,,,,,,
5591,ATEEB SROUR,,,OURA ,86,,,,
5592,RAASHID ASLAM,,,"HIJAZI, RIAD; HIJAZI, RAED M; AL-HAWEN, ABU-AHMAD; AL-MAGHRIBI, RASHID; AL-AMRIKI, ABU-AHMAD; AL-SHAHID, ABU-AHMAD; ",85,,,,
5593,HARBERT DAVIES,,,,,,,,
5594,JAHANZEB KOROMA,,,,,,,,
5595,SINCLAIR SOLUTIONS ,,,,,,,,
5596,MULAYL MATAR,,,,,,,,
5597,MARGHUB SALMAN,,,,,,,,
5598,MASAHIR HASHEMI,,,,,,,,
5599,JESSENIA SALAM,,,,,,,,
5600,ROBERT MUNRO,,,,,,,,
5601,AMAN HAMMAD,,,,,,,,
5602,FERRAN MAHDI,,,,,,,,
5603,RAYYAN NASR,,,,,,,,
5604,MAIMUN YAMIN,,,,,,,,
5605,ABDUL MATIN MUSSA,,,,,,,,
5606,UNION BANKERS INSURANCE CO,,,,,,,,
5607,ATIQ MAHMUD,,,,,,,,
5608,AMERICAN EQUITY INVESTMENT LIFE,,,,,,,,
5609,SAROSH YASIN,,,,,,,,
5610,JABALAH ZAKI,,,,,,,,
5611,JEREMY KELLY,,,,,,,,
5612,BRIGHAM PATERSON,,,,,,,,
5613,ABDUL RABB KOROMA,,,,,,,,
5614,JAIME ROBERTS,,,,,,,,
5615,AMAAR MADY,,,,,,,,
5616,WALY PEREZ,,,,,,,,
5617,HANASH ARIF,,,,,,,,
5618,DEMETRI EVANS,,,,,,,,
5619,BLUE SUN CORPORATION ,,,TIFON ,89,,,"LIMMT ECONOMIC AND TRADE COMPANY, LTD.; LIMMT (DALIAN) METALLURGY AND MINERALS CO., LTD.; LIMMT (DALIAN FTZ) MINMETALS AND METALLURGY CO., LTD.; LIMMT (DALIAN FTZ) METALLURGY AND MINERALS CO., LTD.; DALIAN SUNNY INDUSTRY & TRADE CO., LTD.; SC (DALIAN) INDUSTRY & TRADE CO., LTD.; WEALTHY OCEAN ENTERPRISES LTD.; ANSI METALLURGY INDUSTRY CO. LTD.; SINO METALLURGY & MINMETALS INDUSTRY CO., LTD.; DALIAN CARBON CO. LTD.; LIAONING INDUSTRY & TRADE CO., LTD.; BLUE SKY INDUSTRY CORPORATION; DALIAN SUNNY INDUSTRY AND TRADE CO., LTD.; SC (DALIAN) INDUSTRY AND TRADE CO., LTD.; SINO METALLURGY AND MINMETALS INDUSTRY CO., LTD.; LIAONING INDUSTRY AND TRADE CO., LTD.; ",89
5620,MARTYN JONES,,,,,,,,
5621,NAZIRAH SELIM,,,,,,,,
5622,ALLARD RODRIGUEZ,,,,,,,,
5623,SPENSER TAYLOR,,,,,,,,
5624,MUNAWAR TAMER,,,,,,,,
5625,MUHAJIR HABEEB,,,,,,,,
5626,BAYHAS HOSSAIN,,,,,,,,
5627,SOYLENT CORPORATION ,,,,,,,,
5628,ALI ABBAS USMAN JEGA,,,ABBA ,100,,,"JEGA, ALI ABBAS USMAN; JEGA, ABBAS; HASSAN, ALI ABBAS OTHMAN; ",100
5629,MUHAFIZ RASHEED,,,,,,,,
5630,GHALI VAZIRI,,,,,,,,
5631,JULIE GARCIA,,,,,,,,
5632,SHAYAAN YASIN,,,SHAYAN 1 ,88,,,,
5633,RAM WILSON,,,,,,,,
5634,KASPER EVANS,,,,,,,,
5635,BERNY PATEL,,,,,,,,
5636,BRADY SMITH,,,,,,,,
5637,KASPAR JONES,,,,,,,,
5638,SABBURAH DOUD,,,,,,,,
5639,ABDUL HAFIZ DADA,,,,,,,"MAJID, HAFIZ ABDUL  MAJID, HAFIZ",85
5640,BALDUIN COLLINS,,,,,,,,
5641,NITHAR BURKI,,,,,,,,
5642,RIAZ AHMED,,,,,,,,
5643,BEACH & ASSOCIATES (DC) LTD.,,,,,,,,
5644,ALHENA SAIDI,,,,,,,,
5645,ACCIDENT FUND NATIONAL INSURANCE CO,,,,,,,,
5646,ISAM KAZEMI,,,,,,,,
5647,ABDUL KHALIQ SALEHI,,,,,,,,
5648,BASSAM YOUNIS,,,,,,,,
5649,LESLIE SMITH,,,,,,,,
5650,ALUINO PATERSON,,,,,,,,
5651,ANEESA RAYES,,,,,,,,
5652,VIDOVIK JONES,,,,,,,,
5653,HISHAM SALAM,,,,,,,,
5654,ABD AL-ALA AMINI,,,,,,,,
5655,VALENTIJN JONES,,,,,,,,
5656,DAGNY YOUNG,,,,,,,,
5657,FAAZ NAWAZ,,,,,,,,
5658,ROSCO TAYLOR,,,,,,,,
5659,ELBERT SMITH,,,,,,,,
5660,AMBROS WILLIAMS,,,,,,,,
5661,JARID LEWIS,,,,,,,,
5662,DENIS EVANS,,,,,,,,
5663,WAJAHAT BAIG,,,,,,,,
5664,PAUL SMITH,,,,,,,,
5665,DORALYN TURNER,,,,,,,,
5666,ABDUL WAALI SAFAR,,,,,,,,
5667,SHABINA AKEL,,,SABRINA ,86,,,,
5668,AMAAN MOHAMMAD,,,"JAFFAR 'ALI, 'ABD AL-RAHMAN MUHAMMAD; JAFFIR, 'ABD AL-RAHMAN MUHAMMAD; JAFIR 'ALI, 'ABD AL-RAHMAN MUHAMMAD; JAFFIR ALI, ABD AL-RAHMAN; JAFFER ALI, ABDUL RAHMAN MOHAMED; JAFFAR, ABDULRAHMAN MOHAMMAD;  ABU MUHAMMAD AL-KHAL; ALI AL-KHAL.",93,,,,
5669,ZACHARIA SMITH,,,,,,,,
5670,WAQQAS RIZK,,,,,,,,
5671,MOHGA HARRON,,,,,,,,
5672,TAWHID HANA,,,,,,,,
5673,AMERICAN NATIONAL PROP & CAS CO,,,,,,,,
5674,NICOLA DAVIES,,,,,,,,
5675,ASHFAQ ASHRAF,,,,,,,,
5676,DHUKA YACOUB,,,,,,,,
5677,TIM CLARKE,,,,,,,,
5678,SHILLAN ASMAR,,,,,,,,
5679,ARMAAN MINA,,,,,,,,
5680,GENERAL STAR NATIONAL INS CO,,,,,,,,
5681,BURAYD REZA,,,,,,,,
5682,LAHI'AH MASRI,,,,,,,,
5683,SHUHDA HABIB,,,,,,,,
5684,JACOBO EVANS,,,,,,,,
5685,SHURWOOD SMITH,,,,,,,,
5686,"RESTORATION RISK RETENTION GROUP, INC.",,,,,,,,
5687,ATA ALLAH RIZK,,,,,,,,
5688,MUSTAJAB NAWAZ,,,,,,,,
5689,AFEERAH MANNAN,,,,,,,,
5690,RAAHIL NAZIR,,,,,,,,
5691,HAJAR BINA,,,,,,,,
5692,SHABBEER HALLAL,,,,,,,,
5693,GARRETT SMITH,,,,,,,,
5694,THORSTEIN DAVIES,,,,,,,,
5695,RAWH JAFFER,,,,,,,,
5696,AZIM SALMAN,,,,,,,"SALMAN, WASIM ",87
5697,JENNY HUGHES,,,,,,,,
5698,INAM KAMALI,,,,,,,,
5699,NAYIF SAMAD,,,,,,,,
5700,ROXXON,,,,,,,,
5701,ANDRA WRIGHT,,,,,,,,
5702,TRACEY JONES,,,,,,,,
5703,WINSTON HALL,,,,,,,,
5704,SIDDIQ SALIK,,,,,,,,
5705,ANTONY EVANS,,,,,,,,
5706,CURREY WRIGHT,,,,,,,,
5707,METLIFE INVESTORS USA INS CO,,,,,,,,
5708,JEELAN BANGURA,,,,,,,,
5709,ABDUL MAJID,,,"NOOR MUHAMMAD, ABDUL MAJEED; NOOR MUHAMMED, ABDUL MAJID; NOOR MOHAMMAD, ABDUL MAJID; ",100,,,"MAJEED, ABDUL; MAJID, ABDUL; MAJEED, CHAUDHRY ABDUL; ",100
5710,WYE SMITH,,,,,,,,
5711,ROBERT TAYLOR,,,,,,,,
5712,MOYNA WRIGHT,,,,,,,,
5713,SHAMAS AKHTER,,,,,,,,
5714,ROSENE HUGHES,,,,,,,,
5715,ST. PAUL GUARDIAN INS CO,,,,,,,,
5716,KISSIE TAYLOR,,,,,,,,
5717,DERREK SMITH,,,,,,,,
5718,TODDIE TAYLOR,,,,,,,,
5719,SHAKIB REHMANN,,,,,,,,
5720,JARVIS SMITH,,,,,,,,
5721,SHAMAL HAMED,,,,,,,,
5722,AAMAAL RAUF,,,,,,,,
5723,ZAKAR HABIBI,,,,,,,,
5724,RANDOLPH WILSON,,,,,,,,
5725,ZEBADIAH RODRIGUEZ,,,,,,,,
5726,QASIF FARHAT,,,,,,,,
5727,ELIZABETH WILSON,,,,,,,,
5728,CHERISH WILLIAMS,,,,,,,,
5729,ILLINOIS NATIONAL INSURANCE CO,,,,,,,,
5730,ANEES REHMANN,,,,,,,,
5731,TAJAMMUL RAMIN,,,,,,,,
5732,AGHARR SIDDIQUE,,,,,,,,
5733,DANNY MITCHELL,,,,,,,,
5734,ISMAH ISLAM,,,,,,,,
5735,ABDUL FATTAH MAJID,,,,,,,,
5736,"DENTAL BENEFIT PROVIDERS, INC.",,,,,,,,
5737,DIMITRI HALL,,,,,,,,
5738,NAIB MOUSSA,,,,,,,,
5739,MAMOON DOUD,,,,,,,,
5740,FATH BINA,,,,,,,,
5741,BARRAH IMAN,,,,,,,,
5742,BURAYD ASSAF,,,,,,,,
5743,TAMIM MUSTAFA,,,"NASUF, TAHIR; NASUF, TAHIR MUSTAFA; NASOOF, TAHAR; NASUF, TAHER;  AL-QAQA; ABU SALIMA EL LIBI; ABU RIDA.",85,,,,
5744,JUWAIN AKRAM,,,,,,,,
5745,ZIMMS ,,,,,,,,
5746,"VERIDIGN HEALTH SOLUTIONS, LLC",,,,,,,,
5747,SHABEEHAH GHAFFARI,,,,,,,,
5748,EMLEN THOMAS,,,,,,,,
5749,CENAD SAHINPASIC,,,,,,,"SAHINPASIC, SENAD ",94
5750,LOWELL SMITH,,,,,,,,
5751,ABDUL MUHSIN RIAZ,,,,,,,,
5752,NASHAT SALEK,,,,,,,,
5753,FASEELAH SAIDI,,,,,,,,
5754,HAZIRAH ALLEE,,,,,,,,
5755,TALBERT HUGHES,,,,,,,,
5756,RAMZIYAH SHARIF,,,,,,,,
5757,MEREDETH JONES,,,,,,,,
5758,"V I A C O N L N T E R N A T I O N A L , I N C .",,,,,,,,
5759,SADUN MORADI,,,,,,,,
5760,NAWEL KALIL,,,,,,,,
5761,JARI AMARA,,,MARA ,100,,,,
5762,NUHA YOUSSEF,,,,,,,,
5763,FAHDAH JABER,,,,,,,,
5764,GEOVERA SPECIALTY INSURANCE CO,,,,,,,,
5765,KARIM JONES,,,,,,,,
5766,SPENSE JONES,,,,,,,,
5767,ABDUL AWWAL BASHA,,,,,,,,
5768,GAYNOR SMITH,,,,,,,,
5769,PEPILLO THOMPSON,,,,,,,,
5770,JARIYAH LONE,,,,,,,,
5771,WASFIYAH MAHDI,,,,,,,,
5772,EVONNE JONES,,,,,,,,
5773,SAHIL EBRAHIMI,,,,,,,,
5774,SANDERS DAVIES,,,,,,,,
5775,SAFFAR BEY,,,,,,,,
5776,CHARLES WILLIAMS,,,,,,,,
5777,AGHARR HAFEEZ,,,,,,,,
5778,KHAYYAT SANI,,,SANIA ,89,,,,
5779,ABDUL-WAAJID AYUB,,,AAJ ,100,,,,
5780,ABDUL NAFI YAMIN,,,,,,,,
5781,RAMI AMEN,,,,,,,,
5782,ORSON JONES,,,,,,,,
5783,KILE DAVIES,,,,,,,,
5784,THABITAH KANAN,,,,,,,,
5785,SA'D SADIQ,,,,,,,,
5786,CONSTANTIN WILLIAMS,,,,,,,,
5787,NATANIEL ROBERTS,,,,,,,,
5788,COLIN JONES,,,,,,,,
5789,SAHEIM RAHIMI,,,,,,,,
5790,KHATIB QADIR,,,,,,,,
5791,ABYAN CHAHINE,,,ABYAN ,100,,,ABYAN ,100
5792,SHAREEN NASSER,,,,,,,,
5793,SHUAIB KALEEL,,,,,,,,
5794,BEV WILLIAMS,,,,,,,,
5795,JALAL EMAMI,,,"HAJJLU, JALAL EMAMI GHAREH; HAJLOU, JALAL EMAMI GHAREH; ",100,,,"HAJJLU, JALAL EMAMI GHAREH; HAJLOU, JALAL EMAMI GHAREH; ",100
5796,NORMAN LOPEZ,,,,,,,,
5797,AMERICAN-AMICABLE LIFE OF TX,,,,,,,,
5798,MAKHDOOM IBRAHIM,,,,,,,,
5799,KEEFER WILSON,,,,,,,,
5800,THAYER HOSSEINI,,,,,,,,
5801,MASABEEH DOUD,,,,,,,,
5802,FAIRFIELD INSURANCE COMPANY,,,AFRICADA INSURANCE COMPANY ,85,,,,
5803,DAGHFAL SHABAN,,,,,,,,
5804,GREAT SOUTHERN LIFE INS CO,,,,,,,,
5805,THOMAS SMITH,,,,,,,,
5806,AALAM ABDELLA,,,,,,,,
5807,SALAH JAMA,,,"AL-MARFADI, KHALID; AL-YAFI'I, KHALID ABDALLAH SALAH AHMAD HUSSAYN AL-'UMARI AL-MARFADI; AL-YAFI'I, ABU ANAS; ",90,,,,
5808,MAIDA MAHMUD,,,,,,,,
5809,MAX MYANMAR GROUP OF COMPANIES,,,,,,,,
5810,PHINEAS WHITE,,,,,,,,
5811,WOMAN''S LIFE INSURANCE SOCIETY,,,,,,,,
5812,FAWAD AYDIN,,,,,,,,
5813,GULFAM HASSAN,,,,,,,,
5814,BARN SUTHERLAND,,,,,,,,
5815,TOVA JONES,,,,,,,,
5816,INAS SAIDI,,,,,,,,
5817,SHEHZAAD SALAHUDDIN,,,,,,,,
5818,SAHMIR DIAB,,,,,,,,
5819,HARVEY DAVIS,,,,,,,,
5820,HOSAAM SALMAN,,,,,,,,
